"","ID","BW1N","BW2H","ME1N","ME2H","BW 1N - ME 1N","BW 1N - BW 2H","BW 1N - ME 2H","ME 1N - BW 2H","ME 1N - ME 2H","BW 2H - ME 2H"
"58","Abhd18","3.690898","3.945225","3.697191","3.817111","0.958565724385325","0.0399624587539613","0.265188827444942","0.0399624587539613","0.265188827444942","0.265188827444942"
"59","Abhd2","8.495648","8.443707","8.377710","8.237805","0.375950506849433","0.583939395541901","0.14707356527936","0.583939395541901","0.375950506849433","0.253864487853547"
"60","Abhd3","4.428527","4.423554","4.149390","4.575138","0.19042178283509","0.994321929533396","0.559844237866281","0.19042178283509","0.0979149623291788","0.559844237866281"
"61","Abhd4","6.654429","6.627495","6.324602","6.237428","1.64840972669549e-06","0.555988882921865","1.07190909603891e-07","4.64190781238365e-06","0.133085611256691","1.50992032995338e-07"
"62","Abhd5","4.410085","4.367774","4.630521","4.658635","0.000431780961518741","0.484437087929739","0.000117767104335695","5.44449979213423e-05","0.493303641992158","2.26949828846446e-05"
"63","Abhd6","3.926285","3.805976","4.186677","4.126583","0.0073047103694266","0.226400987041903","0.0182874119685401","0.000363121267998513","0.662575204411626","0.000832002603908505"
"64","Abhd8","1.1233253","1.1447538","1.1423042","0.9182864","0.918094481918032","0.918094481918032","0.439891244795182","0.918094481918032","0.439891244795182","0.439891244795182"
"65","Abi1","6.314426","6.281412","6.160038","6.221963","1.99237321993294e-05","0.235972192729266","0.00355806872273623","0.000287673700444686","0.0398987868973254","0.0398987868973254"
"66","Abi2","4.819818","4.771493","5.048535","5.141140","0.0656088171502572","0.666506535888126","0.0234305263672094","0.0289145081359819","0.500761309564376","0.0132449204245512"
"67","Abi3","2.033684","1.898455","2.563798","2.561120","0.000909388079449453","0.522920241727579","0.000909388079449453","0.00014766734490693","0.955632621910161","0.00014766734490693"
"68","Abitram","4.478126","4.504395","4.059203","4.090689","0.00060958769814642","0.853096276136269","0.00101806967323383","0.00060958769814642","0.853096276136269","0.00060958769814642"
"69","Abl1","6.283990","6.327662","6.230112","6.124641","0.234357974909939","0.340930167695877","0.00225281205616791","0.037181251629944","0.0301896632767676","0.000221932796575553"
"70","Abl2","6.101975","6.233242","5.592730","5.587171","1.64083060006575e-06","0.193568162789049","1.64083060006575e-06","3.600695689464e-08","0.938791612394923","3.600695689464e-08"
"71","Ablim1","6.732484","6.501750","7.116357","7.065707","2.98385379159381e-05","0.0152039820336274","0.000141425296139639","2.11187268992914e-08","0.580468346084931","8.69123991751303e-08"
"72","Ablim2"," 0.03992144","-0.28054517"," 0.49160015"," 0.25072723","0.0352697179354747","0.140494211944854","0.254966430089641","0.00101186155021488","0.222404362205272","0.0212399291816544"
"73","Ablim3","3.471528","3.283247","3.748076","3.806565","0.338012392763969","0.626967786851936","0.273142271953091","0.182094293425437","0.740852767624696","0.182094293425437"
"74","Abo","1.890574","1.831707","2.632971","2.515259","0.0687035136021508","0.844073998443464","0.0953210652432588","0.0687035136021508","0.791535895155811","0.0771711055539084"
"75","Abr","5.713131","5.655619","5.946139","5.809404","0.123154662599721","0.555185408952407","0.402747485916363","0.0507609236496031","0.377506692794802","0.233697121777255"
"76","Abracl","5.032644","5.081171","4.829950","4.980625","0.00980354020465726","0.524791048773655","0.524791048773655","0.00292985451105679","0.0288855914587495","0.297462037286497"
"77","Abraxas1","2.688217","2.790300","2.471268","2.491889","0.0364644692808097","0.670960411366665","0.0491646318337761","0.0200401161764882","0.830987326944041","0.0206003601435528"
"78","Abraxas2","4.672876","4.689082","4.776692","4.754105","0.0369430531709181","0.716353380288571","0.0591732579465811","0.04213586770226","0.6373913309992","0.0926540544982214"
"79","Abt1","4.398728","4.564550","4.338867","4.407766","0.733823351959973","0.306690118257174","0.733823351959973","0.179022407314828","0.585535279693108","0.353112766991823"
"80","Abtb1","4.837068","4.791457","4.702162","4.564286","0.0779438458937542","0.509320070261569","0.0024596254326397","0.230880526044413","0.0779438458937542","0.00699804293436372"
"81","Abtb2","2.874447","2.774083","2.278924","2.344631","0.0408554697346892","0.722239315638138","0.0408554697346892","0.0408554697346892","0.722239315638138","0.0708904147211938"
"82","Acaa2","4.703828","4.579827","5.585962","5.606904","2.30725202947209e-09","0.220375389409609","2.30725202947209e-09","6.42339895750174e-11","0.887718558672786","6.42339895750174e-11"
"83","Acaca","5.843747","5.856648","5.806736","5.666017","0.744803187417741","0.835598406965903","0.104007241862762","0.706774587997183","0.159981919274962","0.104007241862762"
"84","Acacb","3.553461","3.284726","2.403554","2.105590","5.65301315108415e-06","0.162058396244001","3.91633833350177e-07","0.000173413656260864","0.162058396244001","5.6773573726384e-06"
"85","Acad10","3.564080","3.674285","3.074262","3.061934","0.0480458663388007","0.65383622599315","0.0480458663388007","0.0183325533384568","0.946165047352562","0.0183325533384568"
"86","Acad11","4.782685","4.745823","4.996151","5.147555","0.378267284401258","0.8053924553164","0.142555959975045","0.310826033185882","0.406815266007391","0.142555959975045"
"87","Acad8","3.990031","3.744467","4.040493","4.030793","0.860812681332364","0.0307650218404637","0.860812681332364","0.0155300484415481","0.968434697707263","0.0155300484415481"
"88","Acad9","4.855859","4.830250","4.791932","4.839298","0.775247704006949","0.775247704006949","0.775247704006949","0.775247704006949","0.775247704006949","0.933429927290348"
"89","Acadl","5.418556","5.434790","5.506412","5.436430","0.354848646160777","0.968345994875808","0.968345994875808","0.354848646160777","0.354848646160777","0.978207554837069"
"90","Acadm","4.319423","4.220509","4.891599","4.799011","1.22752184033233e-05","0.402397135615707","0.000147592116826766","1.41264447518702e-06","0.394881841826644","1.22752184033233e-05"
"91","Acads","3.923088","4.057316","4.196853","3.961091","0.0429058632118998","0.316466788999354","0.819503722097541","0.308844747771474","0.0429058632118998","0.34687795779869"
"92","Acadsb","4.671621","4.598413","4.494025","4.526867","0.0566211483447201","0.386063586084083","0.0728972421667656","0.175390128078709","0.720738492128205","0.267629801129997"
"93","Acadvl","5.182578","5.183504","5.311158","5.225456","0.0712418510950146","0.974538833930726","0.622585596386268","0.0712418510950146","0.175689934767264","0.622585596386268"
"94","Acap1","2.230467","2.210474","2.810216","2.715654","1.43358438946129e-05","0.707582552372077","0.000107238440609612","6.22331496355103e-06","0.472036711764579","3.65876707916995e-05"
"95","Acap2","5.630473","5.519437","5.549621","5.385349","0.270551530243753","0.168376855068","0.00618801131049611","0.656396171876615","0.0502993098567127","0.107843320575053"
"96","Acap3","4.853970","4.806090","5.003329","4.995523","0.0639983733922266","0.851285246988189","0.0639983733922266","0.0477972813036102","0.991960101122429","0.0477972813036102"
"97","Acat1","6.123420","5.975818","6.647434","6.582324","1.43489282309788e-09","0.054382598314238","3.6895763461531e-08","8.66520570835613e-12","0.259517798379852","1.71930732018577e-10"
"98","Acbd3","6.406876","6.423672","6.289868","6.366544","0.0314611792300008","0.768144485119197","0.488604920441681","0.0254363200312876","0.1270700750023","0.383776227582805"
"99","Acbd4","4.286738","4.295447","4.109340","4.123142","0.0421748498034834","0.94373076383115","0.0421748498034834","0.0396196508913568","0.981922838788469","0.0396196508913568"
"100","Acbd5","5.029503","4.968697","4.946742","5.189960","0.20913096864361","0.342724780704861","0.0143531749305117","0.691497270073331","0.000481086583680972","0.00132847729244277"
"101","Acbd6","4.191762","4.263237","4.238676","4.252036","0.885678085064016","0.885678085064016","0.885678085064016","0.885678085064016","0.885678085064016","0.885678085064016"
"102","Accs","3.832821","3.850703","2.585594","2.538627","2.44985312308886e-07","0.92586454300801","2.44985312308886e-07","2.3203940746453e-07","0.92586454300801","2.3203940746453e-07"
"103","Acd","4.777071","4.832033","4.671083","4.541901","0.0386014456632911","0.221478751873448","5.71380322789227e-05","0.0021868601092529","0.00768469233269546","2.02439659564999e-06"
"104","Ace","4.790308","4.598079","6.019861","5.907876","4.13302415955523e-06","0.465072596291829","1.43847980814227e-05","5.20986595872018e-07","0.677461834604155","1.38718366664384e-06"
"105","Ace2","3.250644","2.496798","3.125036","3.639158","0.771081979329581","0.0796018817934918","0.135598846142779","0.0796018817934918","0.0796018817934918","0.00204580009208426"
"106","Acer2","8.196376","7.959253","7.322750","7.273989","7.2219697317258e-07","0.10116134383406","7.2219697317258e-07","5.02214509229202e-05","0.764895993164582","4.08451621981893e-05"
"107","Acer3","5.050684","4.803116","5.469423","5.414898","0.00119746023716337","0.0434743241619027","0.00305175900292185","3.72219921138532e-06","0.69640835100754","8.92146255863785e-06"
"108","Ache","0.8296714","1.0651714","1.5962081","1.8080083","0.00401845711743043","0.33422274497202","0.000905524395294746","0.0288728763816199","0.33422274497202","0.00401845711743043"
"109","Acin1","7.654087","7.644890","7.618746","7.598772","0.556290427702388","0.79143231866382","0.454807249714783","0.610632780539118","0.610632780539118","0.454807249714783"
"110","Ackr1","-0.08041468","-0.40225888","-0.03698394"," 0.10451111","0.770533422444116","0.141320476363307","0.346739581343516","0.098427747412446","0.412095416346192","0.0230480614210898"
"111","Ackr2","5.636071","5.814545","3.824652","3.886168","1.23601736973768e-06","0.680186365112376","2.14423659652386e-06","4.041838010125e-07","0.888641197315142","5.24374045564323e-07"
"112","Ackr3","4.594399","4.269493","4.693712","4.701327","0.58097373818313","0.0946939504750394","0.536320079126694","0.021824074349566","0.806890594247","0.021824074349566"
"113","Ackr4"," 0.1045592","-0.3096502","-0.3108229","-0.1127086","0.146942749921963","0.146942749921963","0.383608794327634","0.994241564714452","0.383608794327634","0.383608794327634"
"114","Acly","7.124365","7.108588","7.339727","7.265639","0.000948914736068074","0.73883356251554","0.0170458297155539","0.000547147526581811","0.22548477761265","0.00859268650161585"
"115","Aco1","5.954087","5.933557","5.970931","5.897952","0.983606624137611","0.944595411191593","0.944595411191593","0.944595411191593","0.944595411191593","0.944595411191593"
"116","Aco2","7.203965","7.153503","7.114924","7.080997","0.154980286825187","0.430387423302087","0.100325160932011","0.427490797126881","0.567502967683901","0.228472266592108"
"117","Acot11"," 0.3897503"," 0.3270095","-0.1024499","-0.1064182","0.148669919876769","0.834564473992196","0.148669919876769","0.161101070423904","0.973487533702443","0.161101070423904"
"118","Acot13","2.670842","2.554889","3.047774","3.034425","0.140332241507902","0.458094976857965","0.179108149302884","0.0455864759929068","0.806189554132434","0.0477148911793622"
"119","Acot4","0.7745369","0.7260196","1.0730623","1.0841616","0.0608210227431073","0.924857599647978","0.0608210227431073","0.0608210227431073","0.924857599647978","0.0608210227431073"
"120","Acot7","4.931592","4.968532","4.597440","4.734415","0.000804453818872693","0.658971491770606","0.0344427150232645","0.000442913780064749","0.116134080078873","0.0163734587884976"
"121","Acot8","4.350499","4.403222","4.382312","4.227274","0.672106332961769","0.545844897402082","0.0933402808714624","0.718873486756559","0.0283097619074297","0.0283097619074297"
"122","Acot9","3.284000","3.246140","3.149648","3.242420","0.104059839222396","0.581438757806129","0.581438757806129","0.196575917395908","0.196575917395908","0.900932851876867"
"123","Acox1","6.964679","6.888585","6.975354","6.956449","0.977294746066385","0.45476120984286","0.977294746066385","0.45476120984286","0.977294746066385","0.45476120984286"
"124","Acox2","0.5044852","0.3386497","0.2964699","0.3451699","0.929350098757598","0.929350098757598","0.929350098757598","0.929350098757598","0.929350098757598","0.929350098757598"
"125","Acox3","6.031646","6.011721","6.014772","6.009680","0.961372400868744","0.961372400868744","0.961372400868744","0.961372400868744","0.961372400868744","0.961372400868744"
"126","Acp1","5.178798","5.195749","4.979176","5.078427","0.000461319136864388","0.812757874236388","0.0605237425882361","0.00035496182216161","0.0419861561225742","0.0419861561225742"
"127","Acp2","5.000522","4.869013","5.290231","5.207145","0.000221673662251997","0.0786876760944589","0.00390143476219745","1.68918717464936e-06","0.272366301392772","3.15396205225408e-05"
"128","Acp3","1.3875560","1.1225124","0.2366870","0.2084662","0.00508293609662407","0.701258116141637","0.00552158752347686","0.00612999707017129","0.831969935389097","0.00957001024973945"
"129","Acp4","4.445769","4.164955","3.936515","3.869183","0.000458882207396629","0.0459297850504476","0.000179257258695913","0.0648979851115496","0.478615660376199","0.0244317691203784"
"130","Acp5","3.393332","3.460495","4.205319","4.117811","0.000165305613830045","0.883727509089369","0.000511703899734559","0.000165305613830045","0.703285290280096","0.000511703899734559"
"131","Acp6","2.603016","2.730693","2.874407","2.817539","0.108662942166898","0.459668209596057","0.226889472378791","0.318589947584651","0.525778148400623","0.519076763569148"
"132","Acsf2","5.668810","5.420972","5.459569","5.490419","0.304323828432421","0.304323828432421","0.408333520268617","0.79074606789671","0.79074606789671","0.79074606789671"
"133","Acsf3","3.316145","3.275580","3.224501","3.179910","0.510155788443017","0.633849997375248","0.414452879193258","0.604610662159966","0.604610662159966","0.493367008116962"
"134","Acsl1","4.694426","4.755202","5.231448","5.088609","0.000675453929918538","0.572933040897174","0.00581709605753931","0.00143247657909026","0.307803478546783","0.0167464873526169"
"135","Acsl3","5.476281","5.224122","5.838170","5.716373","0.00208976449564127","0.0347149799230066","0.0365720159034582","3.40241167736784e-06","0.190161674203158","0.000116344250561756"
"136","Acsl4","5.875132","5.982224","5.899934","5.877614","0.899335906753663","0.899335906753663","0.899335906753663","0.899335906753663","0.899335906753663","0.899335906753663"
"137","Acsl5","5.911686","5.984166","5.966517","5.861271","0.432518449693603","0.432518449693603","0.432518449693603","0.855703621607214","0.165711982653389","0.165711982653389"
"138","Acsm3","-0.1519362","-0.3439396"," 0.5591893"," 0.9303197","0.0317312693444504","0.540782565332975","0.00246403153457915","0.00809507760389252","0.207129505310243","0.000728499102891548"
"139","Acss1","3.873915","3.594973","4.287234","4.340597","0.0156306731456805","0.127283579761672","0.00790720864533079","0.000245918463965971","0.646623987886626","0.000184061874669646"
"140","Acss2","1.928814","1.937031","3.259308","3.179237","1.23802633889184e-11","0.982391186779354","3.25865411716851e-11","7.78824882554078e-12","0.852164931737462","1.55996980804292e-11"
"141","Acss3","0.8103164","0.5768732","0.5077229","0.4949757","0.870949958184726","0.870949958184726","0.870949958184726","0.870949958184726","0.949543151038645","0.870949958184726"
"142","Acta1","6.404125","6.484497","5.537658","5.792057","0.0115683569667756","0.825626514329522","0.0478347725751781","0.0113939019349597","0.475250285456165","0.0362377555055468"
"143","Acta2","5.947715","5.746798","5.354605","5.414074","0.00149075976889621","0.212369553690575","0.00328645973542623","0.0193992759914481","0.636704706318518","0.0484021136627177"
"144","Actb","11.42374","11.45384","10.98086","11.04991","4.09763699017879e-10","0.542610415688126","2.28851819253966e-08","7.25693914381945e-11","0.14052699898119","3.39588999396281e-09"
"145","Actc1","0.9273197","1.2001903","0.8479553","1.0860689","0.766443486983633","0.766443486983633","0.766443486983633","0.766443486983633","0.766443486983633","0.766443486983633"
"146","Actg1","10.84498","10.88025","10.57326","10.56468","9.44699237875609e-05","0.724314844370797","9.44699237875609e-05","3.20182945013621e-05","0.943430932708857","3.20182945013621e-05"
"147","Actg2","2.341757","2.224898","2.325690","2.256708","0.902598412584862","0.902598412584862","0.902598412584862","0.902598412584862","0.902598412584862","0.902598412584862"
"148","Actl6a","4.751763","4.779141","5.031307","5.101713","2.38517522657461e-05","0.548606335530702","2.07739139849075e-06","7.55248041316207e-05","0.191889294671053","3.63584138232069e-06"
"149","Actl6b","0.4276803","0.3874873","0.3654194","0.3410797","0.977685977740216","0.977685977740216","0.977685977740216","0.977685977740216","0.977685977740216","0.977685977740216"
"150","Actn1","8.401882","8.410049","7.996500","7.912360","1.03678545495612e-07","0.957420946382143","1.23489336180972e-08","7.1325777838309e-08","0.196833634062168","1.12986780161071e-08"
"151","Actn2","0.4353869","0.3457527","0.6288980","0.4764902","0.834332102418458","0.877343926121266","0.877343926121266","0.834332102418458","0.834332102418458","0.877343926121266"
"152","Actn4","9.647139","9.617308","9.481020","9.461187","0.00511419122267762","0.640587012076399","0.00424016165335706","0.0126048787141393","0.677350457427607","0.00685845966865579"
"153","Actr10","5.749618","5.701026","5.361868","5.422455","8.58035384837778e-05","0.527535872645718","0.000458605769954047","0.000206370950783079","0.445423977111528","0.00164454123951571"
"154","Actr1a","7.134617","7.125007","7.203892","7.295286","0.0219108557620874","0.732579383426044","1.15583592911906e-05","0.0112374328572518","0.00370374161020322","6.81349221916287e-06"
"155","Actr1b","6.170338","6.279393","5.850123","5.855428","6.35745568783656e-06","0.0956530372730302","6.35745568783656e-06","4.49659919647551e-08","0.962161333108226","4.49659919647551e-08"
"156","Actr2","8.889472","8.900819","8.839349","8.945837","0.441090681847335","0.850647293155585","0.441090681847335","0.441090681847335","0.198619303758564","0.462007580573262"
"157","Actr3","8.241769","8.313139","8.090763","8.191389","0.0159877279023857","0.257151047359457","0.342161826056966","0.0007610267389456","0.0697630331736143","0.0602644286035351"
"158","Actr3b","0.8757553","0.9534969","0.1222986","0.1518288","0.025333006754217","0.962665852630368","0.025333006754217","0.0236235525367618","0.988273234028825","0.0236235525367618"
"159","Actr5","3.024951","3.047109","2.927725","2.918747","0.049474940885613","0.739021180446103","0.0346524480134537","0.0332997166547578","0.739021180446103","0.0332997166547578"
"160","Actr6","3.959363","3.782673","4.012585","4.000465","0.52470288194489","0.0249337331298276","0.52470288194489","0.00398899995499915","0.888947696376195","0.00398899995499915"
"161","Actr8","4.270206","4.224661","4.310540","4.310620","0.490484671232982","0.490484671232982","0.490484671232982","0.273747035162431","0.980859160070124","0.273747035162431"
"162","Acvr1","4.208682","4.124279","3.956645","3.964933","0.000242639706841445","0.170487089958162","0.000242639706841445","0.00648642680317191","0.99384387048854","0.00648642680317191"
"163","Acvr1b","4.672041","4.796186","5.147520","5.023163","3.43775723957154e-07","0.0967379430244505","4.90353525284053e-05","1.67241012776104e-05","0.0546119766496797","0.00363835969259342"
"164","Acvr2a","4.351674","4.337985","4.361288","4.491379","0.878362444617589","0.878362444617589","0.0189642489380841","0.878362444617589","0.0189642489380841","0.0189642489380841"
"165","Acvr2b","5.408184","5.448784","5.025506","4.854030","7.1958237877181e-05","0.611620498643898","3.7424392750418e-07","1.49755745623935e-05","0.0289668414401499","1.03485526713384e-07"
"166","Acvrl1","7.276692","7.147628","7.517063","7.360532","0.0716805951243822","0.482950106097412","0.402674206476435","0.0200182970538604","0.248648313117592","0.187655394931067"
"167","Acy1","4.051134","4.141180","3.780579","3.735361","0.00438395576398679","0.259489215194513","0.00230595716747672","0.000183539616180967","0.663171062003441","0.000147105072483724"
"168","Acy3","2.3245157","2.1481910","0.8550219","1.0000787","2.35463593807895e-07","0.488717335821354","9.5351093930194e-07","7.99309810216647e-07","0.488717335821354","4.91047537556055e-06"
"169","Acyp1","1.593432","1.506448","1.658933","1.835831","0.606022142652354","0.606022142652354","0.263024832401863","0.367363608312673","0.367363608312673","0.127249036089976"
"170","Acyp2","-0.7174611","-0.7537246"," 0.5381397"," 0.7999340","6.35052045274033e-06","0.82150755796415","1.16950115479477e-06","3.6046585732549e-06","0.304662172385633","9.68960882902243e-07"
"171","Ada","7.693613","7.634985","7.109200","6.657071","0.0855908053221909","0.829061242778979","0.0051341114437933","0.101520843370554","0.134981371589247","0.0051341114437933"
"172","Adal","2.337755","2.720676","2.345119","2.302984","0.90638778601353","0.0763498531715756","0.90638778601353","0.069050952403484","0.90638778601353","0.069050952403484"
"173","Adam10","7.673194","7.726989","7.462839","7.494834","0.00279375059922964","0.552697190219843","0.0110561431797156","0.00118195441227515","0.552697190219843","0.00279375059922964"
"174","Adam12","4.125547","3.835972","4.105556","3.912737","0.816218568348544","0.0631562453280851","0.122356784151577","0.0631562453280851","0.126408953000774","0.6147291754003"
"175","Adam15","6.185417","6.151409","6.106298","6.062431","0.78533372461712","0.78533372461712","0.78533372461712","0.78533372461712","0.78533372461712","0.78533372461712"
"176","Adam17","6.271012","6.316127","6.332748","6.375060","0.595548419145008","0.780143176425386","0.437026282329793","0.606774007401406","0.595548419145008","0.437026282329793"
"177","Adam19","9.253684","9.119138","8.757429","8.877268","0.000850108853782662","0.284740690884218","0.0069979894802244","0.0069979894802244","0.301612435152711","0.0700723479478145"
"178","Adam22","2.950723","2.976727","4.043303","4.305186","3.42742549588322e-08","0.862964231154439","1.46122159674016e-09","3.42742549588322e-08","0.0885394476816933","1.46122159674016e-09"
"179","Adam23","1.633523","1.841341","2.425171","2.572622","8.40644670543081e-05","0.2599007821928","2.61268792352446e-05","0.00153626636875048","0.359767157465255","0.000238706917469294"
"180","Adam33"," 0.12040397","-0.02381672"," 1.76816361"," 1.35473952","7.99296212279e-05","0.600462993624036","0.00264987617127898","2.20696093730233e-05","0.180784113820152","0.000660420679086144"
"181","Adam8","2.834546","2.700291","2.407808","2.416974","0.0640090989412674","0.556104380039678","0.0640090989412674","0.14884522405164","0.988103224601115","0.14884522405164"
"182","Adam9","5.888865","5.953156","6.096169","6.279244","0.0449558485095556","0.746401326651176","0.000767525166333464","0.0519841652698659","0.0519841652698659","0.000767525166333464"
"183","Adamdec1","0.3237746","0.5839598","1.7889983","2.2282832","0.00461693026033102","0.764348058894877","0.00142148793929751","0.0064870188471138","0.438614951750172","0.00142148793929751"
"184","Adamts1","4.046521","3.887966","3.536116","3.282676","0.129294538038216","0.438162099460894","0.062732689886399","0.371526474168869","0.438162099460894","0.129294538038216"
"185","Adamts10","4.968429","4.776401","5.335439","5.299396","0.00727065682726256","0.169275113828589","0.0114345507587415","0.00024983066655086","0.807583871820596","0.000341409798863395"
"186","Adamts12","3.254555","3.097462","2.950081","2.937241","0.131168193538961","0.451956821035669","0.131168193538961","0.473840406991568","0.958058456475324","0.473840406991568"
"187","Adamts13","2.416772","2.137682","2.937178","3.165327","0.0410197332422369","0.281971157544596","0.00553134677896748","0.00377998030978515","0.311803610397583","0.000678471666898781"
"188","Adamts14","1.964267","1.651585","2.937077","2.525966","0.00269159590261186","0.300398184804139","0.0502530597650165","0.000193967932322829","0.18884705478213","0.00443135188571938"
"189","Adamts15","4.919109","4.736311","4.246602","4.171900","0.00117455791649656","0.401432793047509","0.00111103174073664","0.00771233120695446","0.709895637657767","0.0046777871443689"
"190","Adamts18","-0.09698880","-0.33980996"," 0.04593968"," 0.36139665","0.691719746915407","0.691719746915407","0.691719746915407","0.691719746915407","0.691719746915407","0.691719746915407"
"191","Adamts19","1.6996307","2.4261606","0.3446733","0.8415068","0.00107048404143735","0.0631960758226681","0.0297888216629568","5.63180426902197e-06","0.171705414151736","0.000219497847558709"
"192","Adamts2","5.277698","5.132811","3.975191","3.399200","0.000370560738427383","0.604846816350444","8.80032077407008e-06","0.00110804537022533","0.0699679661724326","1.41300074767908e-05"
"193","Adamts3","3.954203","4.006520","3.124446","3.077147","0.00116229239928341","0.908486017656845","0.00101460626127647","0.00101460626127647","0.908486017656845","0.00101460626127647"
"194","Adamts4","3.032735","3.089545","3.052771","2.928255","0.884445010156018","0.884445010156018","0.884445010156018","0.884445010156018","0.884445010156018","0.884445010156018"
"195","Adamts5","1.2729065","0.9617324","1.2289129","1.1634270","0.821371657229644","0.493870832975588","0.821371657229644","0.493870832975588","0.821371657229644","0.593727662807514"
"196","Adamts7","4.302901","4.145413","3.365293","3.599404","0.0589754482858074","0.581328123844433","0.0765608321787806","0.0765608321787806","0.581328123844433","0.171732763843185"
"197","Adamts8","8.875908","9.223330","7.503293","7.816292","3.03836231886961e-06","0.170315244779236","0.000149428041563359","9.22995600084957e-08","0.170315244779236","3.03836231886961e-06"
"198","Adamts9","5.632431","5.440794","5.142618","5.138677","0.0016778538528224","0.246511640092856","0.0016778538528224","0.0207509590093412","0.940352030673167","0.0214183061518921"
"199","Adamtsl1","2.163601","1.871726","2.089246","2.068478","0.897364587857808","0.627773085155065","0.897364587857808","0.627773085155065","0.962682898169894","0.627773085155065"
"200","Adamtsl2","2.261679","1.879807","1.727914","1.424447","0.0525678240821496","0.139007728630226","0.00415351138899515","0.471916221453229","0.213117334995001","0.0973905263711074"
"201","Adamtsl3","3.356901","3.049844","3.095996","3.115673","0.554795470847982","0.554795470847982","0.554795470847982","0.865954171948131","0.865954171948131","0.865954171948131"
"202","Adamtsl4","4.056313","4.508531","4.196350","4.218950","0.330005880739932","0.0147108883660593","0.325958936098733","0.0792439824251518","0.860981964254363","0.0853997663991146"
"203","Adamtsl5","3.943422","3.901092","3.670323","3.562873","0.179442204856169","0.916667978755183","0.103417317397875","0.179442204856169","0.616668527277169","0.103417317397875"
"204","Adap1","4.780463","4.865695","4.916087","4.946411","0.291422327397706","0.526232530324502","0.291422327397706","0.630622478904268","0.747928435094302","0.526232530324502"
"205","Adap2","2.991021","3.029468","3.429359","3.438797","0.0090581977400717","0.912130616254439","0.00843386483166232","0.00843386483166232","0.912130616254439","0.00843386483166232"
"206","Adar","6.457049","6.458290","6.339259","6.122354","0.181220188350936","0.923397514161363","0.00035787153409808","0.179890097717381","0.00773304908700032","0.00035787153409808"
"207","Adarb1","4.031613","3.637081","4.072221","4.002178","0.963503247552892","0.0781895531504363","0.963503247552892","0.0781895531504363","0.963503247552892","0.0781895531504363"
"208","Adat1","3.811565","3.841638","3.491637","3.453443","6.17256335105458e-05","0.670650383311292","1.96555987543402e-05","1.96555987543402e-05","0.620320744279793","1.20870434941842e-05"
"209","Adat2","2.925582","3.023845","1.118736","1.238069","4.47322103592706e-14","0.540399490117752","3.68463875089971e-13","8.92632194812818e-15","0.540399490117752","4.47322103592706e-14"
"210","Adat3","3.103192","3.328963","2.730215","2.646928","2.6929778604587e-05","0.00556214060558251","1.08997519189302e-06","4.04795752666376e-09","0.162337292857487","4.52163608817029e-10"
"211","Adck1","1.496215","1.475851","1.979107","1.894987","0.000778974529651943","0.998539294922899","0.0036783898226283","0.000778974529651943","0.528432413288394","0.0036783898226283"
"212","Adck2","5.064500","4.974924","4.618348","4.434806","1.35075698439982e-05","0.30291631824679","1.65770895643361e-07","0.000173663959807404","0.0352651070189348","8.74415489056768e-07"
"213","Adck5","4.503279","4.558553","4.750180","4.827076","0.195624027454751","0.782380962442545","0.195624027454751","0.227900923030101","0.782380962442545","0.195624027454751"
"214","Adcy1","0.4089133","0.2145511","1.6116608","1.6855411","0.000852866427868534","0.807686477001871","0.000428166100684934","0.000428166100684934","0.742446097485613","0.000420972420378412"
"215","Adcy2","1.910516","1.427393","1.382331","1.414784","0.110992785819709","0.110992785819709","0.110992785819709","0.926578916940154","0.926578916940154","0.940973140220491"
"216","Adcy3","3.646550","4.102573","3.466660","3.537413","0.191281769737242","0.0103569266169268","0.399479342346804","0.00023770368321028","0.566372724289315","0.00081693593340265"
"217","Adcy4","5.359086","5.101203","5.204874","5.025995","0.425730491044857","0.230173340927327","0.230173340927327","0.509409351528936","0.425730491044857","0.776138873841551"
"218","Adcy5","1.2392257","1.6110081","0.3816884","0.1923997","0.0077559970170368","0.373269697279123","0.00437544716101092","0.000683782141439174","0.679909506202674","0.00056911429690966"
"219","Adcy6","4.684994","4.397755","4.382699","4.247458","0.0719140428970041","0.0914431176697919","0.0165505543470518","0.818890320721637","0.404370698178666","0.375790473900057"
"220","Adcy7","8.207477","8.371239","7.898975","8.046138","0.00579826404470347","0.116963017289255","0.116963017289255","0.000115799243621308","0.116963017289255","0.00579826404470347"
"221","Adcy9","6.018667","5.981497","5.914926","5.982850","0.857421966217564","0.993475227872287","0.993475227872287","0.857421966217564","0.857421966217564","0.998859939646718"
"222","Adcyap1","0.2133109","0.8150314","0.4453019","0.7777102","0.237352546628811","0.0139593250697945","0.0139593250697945","0.108394401052535","0.108394401052535","0.965051677856166"
"223","Add1","7.293428","7.276904","7.181787","7.142658","0.0377792848361073","0.736467483718292","0.0172232526493814","0.0573880451466304","0.480390171322861","0.0180513650735725"
"224","Add2","-0.1425804"," 0.1464330"," 1.3116819"," 0.9584595","1.83032865382742e-06","0.222228990951954","9.78393668036216e-05","2.53279176526714e-05","0.113595401163067","0.00199201431271057"
"225","Add3","6.008799","5.835518","6.452590","6.408809","0.000147867512373422","0.132438316549502","0.000476530044142337","2.24802939719885e-06","0.66214708580874","6.29699439166759e-06"
